,ts_code,symbol,name,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
1614,300223.SZ,300223,北京君正,北京,半导体,北京君正集成电路股份有限公司,"Ingenic Semiconductor Co., Ltd.",创业板,SZSE,CNY,L,20110531,,N
1615,300224.SZ,300224,正海磁材,山东,元器件,烟台正海磁性材料股份有限公司,"Yantai Zhenghai Magnetic Material Co.,Ltd.",创业板,SZSE,CNY,L,20110531,,S
1616,300225.SZ,300225,金力泰,上海,染料涂料,上海金力泰化工股份有限公司,"Shanghai Kinlita Chemical Co., Ltd.",创业板,SZSE,CNY,L,20110531,,N
1617,300226.SZ,300226,上海钢联,上海,互联网,上海钢联电子商务股份有限公司,"Shanghai Ganglian E-Commerce Holdings Co.,Ltd.",创业板,SZSE,CNY,L,20110608,,S
1618,300227.SZ,300227,光韵达,深圳,元器件,深圳光韵达光电科技股份有限公司,"Shenzhen Sunshine Laser & Electronics Technology Co., Ltd.",创业板,SZSE,CNY,L,20110608,,N
1619,300228.SZ,300228,富瑞特装,江苏,化工机械,张家港富瑞特种装备股份有限公司,"Zhangjiagang Furui Special Equipment Co.,Ltd.",创业板,SZSE,CNY,L,20110608,,N
1620,300229.SZ,300229,拓尔思,北京,软件服务,拓尔思信息技术股份有限公司,"TRS Information Technology Co., Ltd.",创业板,SZSE,CNY,L,20110615,,N
1621,300230.SZ,300230,永利股份,上海,塑料,上海永利带业股份有限公司,"Shanghai Yongli Belting Co., Ltd.",创业板,SZSE,CNY,L,20110615,,N
1622,300231.SZ,300231,银信科技,北京,软件服务,北京银信长远科技股份有限公司,"Beijing Trust&Far Technology Co., Ltd.",创业板,SZSE,CNY,L,20110615,,N
1623,300232.SZ,300232,洲明科技,深圳,半导体,深圳市洲明科技股份有限公司,"Unilumin Group Co., Ltd.",创业板,SZSE,CNY,L,20110622,,S
1624,300233.SZ,300233,金城医药,山东,化学制药,山东金城医药集团股份有限公司,"ShandongJincheng Pharmaceutical Group Co.,Ltd.",创业板,SZSE,CNY,L,20110622,,N
1625,300234.SZ,300234,开尔新材,浙江,陶瓷,浙江开尔新材料股份有限公司,"Zhejiang Kaier New Materials Co., Ltd.",创业板,SZSE,CNY,L,20110622,,N
1626,300235.SZ,300235,方直科技,深圳,软件服务,深圳市方直科技股份有限公司,"Shenzhen Kingsun Science & Technology Co.,Ltd.",创业板,SZSE,CNY,L,20110629,,N
1627,300236.SZ,300236,上海新阳,上海,半导体,上海新阳半导体材料股份有限公司,"Shanghai Sinyang Semiconductor Materials Co., Ltd.",创业板,SZSE,CNY,L,20110629,,N
1628,300237.SZ,300237,美晨生态,山东,建筑施工,山东美晨生态环境股份有限公司,"Shandong Meichen Ecology & Environment Co.,Ltd.",创业板,SZSE,CNY,L,20110629,,S
1629,300238.SZ,300238,冠昊生物,广东,医疗保健,冠昊生物科技股份有限公司,"Guanhao Biotech Co.,Ltd",创业板,SZSE,CNY,L,20110706,,N
1630,300239.SZ,300239,东宝生物,内蒙,生物制药,包头东宝生物技术股份有限公司,"Baotou Dongbao Bio-Tech Co.,Ltd.",创业板,SZSE,CNY,L,20110706,,N
1631,300240.SZ,300240,飞力达,江苏,仓储物流,江苏飞力达国际物流股份有限公司,Jiangsu Feiliks International Logistics Inc.,创业板,SZSE,CNY,L,20110706,,N
1632,300241.SZ,300241,瑞丰光电,深圳,半导体,深圳市瑞丰光电子股份有限公司,"Shenzhen Refond Optoelectronics Co.,Ltd.",创业板,SZSE,CNY,L,20110712,,N
1633,300242.SZ,300242,佳云科技,广东,互联网,广东佳兆业佳云科技股份有限公司,KAISA JiaYun Technology Inc.,创业板,SZSE,CNY,L,20110712,,N
1634,300243.SZ,300243,瑞丰高材,山东,化工原料,山东瑞丰高分子材料股份有限公司,"Shandong Ruifeng Chemical Co.,Ltd.",创业板,SZSE,CNY,L,20110712,,N
1635,300244.SZ,300244,迪安诊断,浙江,医疗保健,迪安诊断技术集团股份有限公司,"DIAN DIAGNOSTICS GROUP CO.,LTD.",创业板,SZSE,CNY,L,20110719,,S
1636,300245.SZ,300245,天玑科技,上海,软件服务,上海天玑科技股份有限公司,"Shanghai Dragonnet Technology Co., Ltd.",创业板,SZSE,CNY,L,20110719,,N
1637,300246.SZ,300246,宝莱特,广东,医疗保健,广东宝莱特医用科技股份有限公司,"Guangdong Biolight Meditech Co., Ltd.",创业板,SZSE,CNY,L,20110719,,N
1638,300247.SZ,300247,融捷健康,安徽,医疗保健,融捷健康科技股份有限公司,"Youngy Health Co., Ltd.",创业板,SZSE,CNY,L,20110729,,N
1639,300248.SZ,300248,新开普,河南,软件服务,新开普电子股份有限公司,"Newcapec Electronics Co., Ltd.",创业板,SZSE,CNY,L,20110729,,N
1640,300249.SZ,300249,依米康,四川,软件服务,依米康科技集团股份有限公司,"Yimikang Tech. Group. Co.,Ltd.",创业板,SZSE,CNY,L,20110803,,N
1641,300250.SZ,300250,初灵信息,浙江,软件服务,杭州初灵信息技术股份有限公司,"Hangzhou Cncr-It Co.,Ltd.",创业板,SZSE,CNY,L,20110803,,N
1642,300251.SZ,300251,光线传媒,北京,影视音像,北京光线传媒股份有限公司,"Beijing Enlight Media Co., Ltd.",创业板,SZSE,CNY,L,20110803,,S
1643,300252.SZ,300252,金信诺,深圳,电气设备,深圳金信诺高新技术股份有限公司,"Kingsignal Technology Co.,Ltd.",创业板,SZSE,CNY,L,20110818,,N
1644,300253.SZ,300253,卫宁健康,上海,软件服务,卫宁健康科技集团股份有限公司,"Winning Health Technology Group Co.,Ltd.",创业板,SZSE,CNY,L,20110818,,S
1645,300254.SZ,300254,仟源医药,山西,化学制药,山西仟源医药集团股份有限公司,"Shanxi C&Y Pharmaceutical Group Co.,Ltd",创业板,SZSE,CNY,L,20110819,,N
1646,300255.SZ,300255,常山药业,河北,生物制药,河北常山生化药业股份有限公司,"Hebei Changshan Biochemical Pharmaceutical Co., Ltd.",创业板,SZSE,CNY,L,20110819,,N
1647,300256.SZ,300256,星星科技,浙江,元器件,浙江星星科技股份有限公司,"Zhejiang Firstar Panel Technology Co.,Ltd.",创业板,SZSE,CNY,L,20110819,,N
1648,300257.SZ,300257,开山股份,浙江,机械基件,浙江开山压缩机股份有限公司,"Zhejiang Kaishan Compressor Co.,Ltd.",创业板,SZSE,CNY,L,20110819,,S
1649,300258.SZ,300258,精锻科技,江苏,汽车配件,江苏太平洋精锻科技股份有限公司,"Jiangsu Pacific Precision Forging Co., Ltd.",创业板,SZSE,CNY,L,20110826,,N
1650,300259.SZ,300259,新天科技,河南,电器仪表,新天科技股份有限公司,"Suntront Technology Co., Ltd.",创业板,SZSE,CNY,L,20110831,,N
1651,300260.SZ,300260,新莱应材,江苏,机械基件,昆山新莱洁净应用材料股份有限公司,"Kunshan Kinglai Hygienic Materials Co.,Ltd.",创业板,SZSE,CNY,L,20110906,,N
1652,300261.SZ,300261,雅本化学,江苏,农药化肥,雅本化学股份有限公司,ABA Chemicals Corporation,创业板,SZSE,CNY,L,20110906,,N
1653,300262.SZ,300262,巴安水务,上海,环境保护,上海巴安水务股份有限公司,"Safbon Water Service (Holding) Inc.,Shanghai",创业板,SZSE,CNY,L,20110916,,N
1654,300263.SZ,300263,隆华科技,河南,专用机械,隆华科技集团(洛阳)股份有限公司,"Longhua Technology Group(Luoyang)Co.,Ltd.",创业板,SZSE,CNY,L,20110916,,N
1655,300264.SZ,300264,佳创视讯,深圳,通信设备,深圳市佳创视讯技术股份有限公司,AVIT LTD.,创业板,SZSE,CNY,L,20110916,,N
1656,300265.SZ,300265,通光线缆,江苏,电气设备,江苏通光电子线缆股份有限公司,"Jiangsu Tongguang Electronic Wire and Cable Co.,Ltd",创业板,SZSE,CNY,L,20110916,,N
1657,300266.SZ,300266,兴源环境,浙江,环境保护,兴源环境科技股份有限公司,"Xingyuan Environment Technology Co., Ltd.",创业板,SZSE,CNY,L,20110927,,S
1658,300267.SZ,300267,尔康制药,湖南,化学制药,湖南尔康制药股份有限公司,"Hunan Er-Kang Pharmaceutical Co., Ltd.",创业板,SZSE,CNY,L,20110927,,N
1659,300268.SZ,300268,佳沃股份,湖南,农业综合,佳沃农业开发股份有限公司,"JOYVIO AGRICULTURE DEVELOPMENT CO., LTD",创业板,SZSE,CNY,L,20110927,,N
1660,300269.SZ,300269,联建光电,深圳,半导体,深圳市联建光电股份有限公司,"Shenzhen Liantronics Co., Ltd.",创业板,SZSE,CNY,L,20111012,,N
1661,300270.SZ,300270,中威电子,浙江,通信设备,杭州中威电子股份有限公司,"Joyware Electronics Co.,Ltd",创业板,SZSE,CNY,L,20111012,,N
1662,300271.SZ,300271,华宇软件,北京,软件服务,北京华宇软件股份有限公司,"Beijing Thunisoft Co.,Ltd.",创业板,SZSE,CNY,L,20111026,,S
1663,300272.SZ,300272,开能健康,上海,环境保护,开能健康科技集团股份有限公司,"Canature Health Technology Group Co.,Ltd",创业板,SZSE,CNY,L,20111102,,N
1664,300273.SZ,300273,和佳股份,广东,医疗保健,珠海和佳医疗设备股份有限公司,"Zhuhai Hokai Medical Instruments Co., Ltd.",创业板,SZSE,CNY,L,20111026,,N
1665,300274.SZ,300274,阳光电源,安徽,电气设备,阳光电源股份有限公司,"Sungrow Power Supply Co., Ltd.",创业板,SZSE,CNY,L,20111102,,S
1666,300275.SZ,300275,梅安森,重庆,软件服务,重庆梅安森科技股份有限公司,"Chongqing MAS Sci.&Tech.Co.,Ltd.",创业板,SZSE,CNY,L,20111102,,N
1667,300276.SZ,300276,三丰智能,湖北,专用机械,湖北三丰智能输送装备股份有限公司,"Hubei Sanfeng Intelligent Conveying Equipment Co., Ltd",创业板,SZSE,CNY,L,20111115,,S
1668,300277.SZ,300277,海联讯,深圳,软件服务,深圳海联讯科技股份有限公司,Shenzhen Hirisun Technology Incorporated,创业板,SZSE,CNY,L,20111123,,N
1669,300278.SZ,300278,华昌达,湖北,专用机械,华昌达智能装备集团股份有限公司,"Huachangda Intelligent Equipment Group Co.,Ltd.",创业板,SZSE,CNY,L,20111216,,N
1670,300279.SZ,300279,和晶科技,江苏,元器件,无锡和晶科技股份有限公司,"Wuxi Hodgen Technology Co., Ltd.",创业板,SZSE,CNY,L,20111229,,N
1671,300280.SZ,300280,紫天科技,江苏,专用机械,江苏紫天传媒科技股份有限公司,"Jiangsu Zitian Media Technology Co., Ltd.",创业板,SZSE,CNY,L,20111229,,N
1672,300281.SZ,300281,金明精机,广东,专用机械,广东金明精机股份有限公司,"Guangdong Jinming Machinery Co., Ltd.",创业板,SZSE,CNY,L,20111229,,N
1673,300282.SZ,300282,三盛教育,北京,文教休闲,三盛智慧教育科技股份有限公司,"Sansheng Intellectual Education Technology CO.,LTD.",创业板,SZSE,CNY,L,20111229,,N
1674,300283.SZ,300283,温州宏丰,浙江,电气设备,温州宏丰电工合金股份有限公司,"Wenzhou Hongfeng Electrical Alloy Co.,Ltd.",创业板,SZSE,CNY,L,20120110,,N
1675,300284.SZ,300284,苏交科,江苏,建筑施工,苏交科集团股份有限公司,Jsti Group,创业板,SZSE,CNY,L,20120110,,S
1676,300285.SZ,300285,国瓷材料,山东,陶瓷,山东国瓷功能材料股份有限公司,"Shandong Sinocera Functional Material Co.,Ltd",创业板,SZSE,CNY,L,20120113,,S
1677,300286.SZ,300286,安科瑞,上海,电器仪表,安科瑞电气股份有限公司,"Acrel Co., Ltd.",创业板,SZSE,CNY,L,20120113,,N
1678,300287.SZ,300287,飞利信,北京,软件服务,北京飞利信科技股份有限公司,"Beijing Philisense Technology Co.,Ltd.",创业板,SZSE,CNY,L,20120201,,S
1679,300288.SZ,300288,朗玛信息,贵州,软件服务,贵阳朗玛信息技术股份有限公司,"Guiyang Longmaster Information & Technology CO.,Ltd.",创业板,SZSE,CNY,L,20120216,,N
1680,300289.SZ,300289,利德曼,北京,生物制药,北京利德曼生化股份有限公司,"Beijing Leadman Biochemistry Co.,Ltd.",创业板,SZSE,CNY,L,20120216,,N
1681,300290.SZ,300290,荣科科技,辽宁,软件服务,荣科科技股份有限公司,"Bringspring Science and Technology Co.,Ltd",创业板,SZSE,CNY,L,20120216,,N
1682,300291.SZ,300291,华录百纳,北京,影视音像,北京华录百纳影视股份有限公司,"Beijing HualuBaina Film&Tv Co., Ltd.",创业板,SZSE,CNY,L,20120209,,N
1683,300292.SZ,300292,吴通控股,江苏,软件服务,吴通控股集团股份有限公司,"Wutong Holding Group Co.,Ltd",创业板,SZSE,CNY,L,20120229,,N
1684,300293.SZ,300293,蓝英装备,辽宁,专用机械,沈阳蓝英工业自动化装备股份有限公司,"Shenyang Blue Silver Industry Automation Equipment Co., Ltd",创业板,SZSE,CNY,L,20120308,,N
1685,300294.SZ,300294,博雅生物,江西,生物制药,博雅生物制药集团股份有限公司,"Boya Bio-pharmaceutical Group Co., Ltd",创业板,SZSE,CNY,L,20120308,,S
1686,300295.SZ,300295,三六五网,江苏,互联网,江苏三六五网络股份有限公司,"Everyday Network Co.,Ltd.",创业板,SZSE,CNY,L,20120315,,N
1687,300296.SZ,300296,利亚德,北京,半导体,利亚德光电股份有限公司,"Leyard Optoelectronic Co., Ltd.",创业板,SZSE,CNY,L,20120315,,S
1688,300297.SZ,300297,蓝盾股份,广东,软件服务,蓝盾信息安全技术股份有限公司,"Bluedon Information Security Technologies Co.,Ltd",创业板,SZSE,CNY,L,20120315,,S
1689,300298.SZ,300298,三诺生物,湖南,医疗保健,三诺生物传感股份有限公司,Sinocare Inc.,创业板,SZSE,CNY,L,20120319,,S
1690,300299.SZ,300299,富春股份,福建,通信设备,富春科技股份有限公司,"Fuchun Technology Co.,Ltd.",创业板,SZSE,CNY,L,20120319,,N
1691,300300.SZ,300300,汉鼎宇佑,浙江,软件服务,汉鼎宇佑互联网股份有限公司,"Hakim Unique Internet Co., Ltd.",创业板,SZSE,CNY,L,20120319,,S
1692,300301.SZ,300301,长方集团,深圳,半导体,深圳市长方集团股份有限公司,"Shenzhen Changfang Group Co., Ltd.",创业板,SZSE,CNY,L,20120321,,N
1693,300302.SZ,300302,同有科技,北京,软件服务,北京同有飞骥科技股份有限公司,"Toyou Feiji Electronics Co., Ltd.",创业板,SZSE,CNY,L,20120321,,N
1694,300303.SZ,300303,聚飞光电,深圳,半导体,深圳市聚飞光电股份有限公司,"Shenzhen Jufei Optoelectronics Co.,Ltd",创业板,SZSE,CNY,L,20120319,,N
1695,300304.SZ,300304,云意电气,江苏,汽车配件,江苏云意电气股份有限公司,"Jiangsu Yunyi Electric Co., Ltd.",创业板,SZSE,CNY,L,20120321,,N
1696,300305.SZ,300305,裕兴股份,江苏,塑料,江苏裕兴薄膜科技股份有限公司,"Jiangsu Yuxing Film Technology Co., Ltd",创业板,SZSE,CNY,L,20120329,,N
1697,300306.SZ,300306,远方信息,浙江,电器仪表,杭州远方光电信息股份有限公司,"Hangzhou Everfine Photo-E-Info Co.,Ltd.",创业板,SZSE,CNY,L,20120329,,N
1698,300307.SZ,300307,慈星股份,浙江,纺织机械,宁波慈星股份有限公司,"Ningbo Cixing Co.,Ltd.",创业板,SZSE,CNY,L,20120329,,N
1699,300308.SZ,300308,中际旭创,山东,通信设备,中际旭创股份有限公司,"ZHONGJI INNOLIGHT CO., LTD.",创业板,SZSE,CNY,L,20120410,,S
1700,300309.SZ,300309,吉艾科技,北京,多元金融,吉艾科技集团股份公司,"GI Technologies Group Co.,Ltd.",创业板,SZSE,CNY,L,20120410,,N
1701,300310.SZ,300310,宜通世纪,广东,通信设备,宜通世纪科技股份有限公司,"Eastone Century Technology Co.,Ltd.",创业板,SZSE,CNY,L,20120425,,N
1702,300311.SZ,300311,任子行,广东,软件服务,任子行网络技术股份有限公司,"Surfilter Network Technology Co., Ltd.",创业板,SZSE,CNY,L,20120425,,N
1703,300312.SZ,300312,邦讯技术,北京,通信设备,邦讯技术股份有限公司,"Boomsense Technology Co., Ltd.",创业板,SZSE,CNY,L,20120508,,N
1704,300313.SZ,300313,天山生物,新疆,农业综合,新疆天山畜牧生物工程股份有限公司,"Xinjiang Tianshan Animal Husbandry Bio-Engineering Co.,Ltd",创业板,SZSE,CNY,L,20120425,,N
1705,300314.SZ,300314,戴维医疗,浙江,医疗保健,宁波戴维医疗器械股份有限公司,"Ningbo David Medical Device Co., Ltd.",创业板,SZSE,CNY,L,20120508,,N
1706,300315.SZ,300315,掌趣科技,北京,互联网,北京掌趣科技股份有限公司,"Ourpalm Co., Ltd.",创业板,SZSE,CNY,L,20120511,,S
1707,300316.SZ,300316,晶盛机电,浙江,专用机械,浙江晶盛机电股份有限公司,"Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",创业板,SZSE,CNY,L,20120511,,S
1708,300317.SZ,300317,珈伟新能,深圳,半导体,珈伟新能源股份有限公司,"Jiawei Renewable Energy Co., Ltd.",创业板,SZSE,CNY,L,20120511,,S
1709,300318.SZ,300318,博晖创新,北京,医疗保健,北京博晖创新生物技术股份有限公司,"Beijing Bohui Innovation Biotechnology Co., Ltd",创业板,SZSE,CNY,L,20120523,,N
1710,300319.SZ,300319,麦捷科技,深圳,元器件,深圳市麦捷微电子科技股份有限公司,"Shenzhen Microgate Technology Co., Ltd.",创业板,SZSE,CNY,L,20120523,,N
1711,300320.SZ,300320,海达股份,江苏,橡胶,江阴海达橡塑股份有限公司,"Jiangyin Haida Rubber and Plastic Co., Ltd.",创业板,SZSE,CNY,L,20120601,,N
1712,300321.SZ,300321,同大股份,山东,塑料,山东同大海岛新材料股份有限公司,"Shandong Tongda Island New Materials Co.,Ltd.",创业板,SZSE,CNY,L,20120523,,N
1713,300322.SZ,300322,硕贝德,广东,通信设备,惠州硕贝德无线科技股份有限公司,"Huizhou Speed Wireless Technology Co.,Ltd.",创业板,SZSE,CNY,L,20120608,,N
1714,300323.SZ,300323,华灿光电,湖北,半导体,华灿光电股份有限公司,HC Semitek Corporation,创业板,SZSE,CNY,L,20120601,,S
1715,300324.SZ,300324,旋极信息,北京,软件服务,北京旋极信息技术股份有限公司,"Beijing Watertek Information Technology Co., Ltd.",创业板,SZSE,CNY,L,20120608,,S
1716,300325.SZ,300325,德威新材,江苏,塑料,江苏德威新材料股份有限公司,"Jiangsu Dewei Advanced Materials Co.,Ltd",创业板,SZSE,CNY,L,20120601,,N
1717,300326.SZ,300326,凯利泰,上海,医疗保健,上海凯利泰医疗科技股份有限公司,"Shanghai Kinetic Medical Co., Ltd.",创业板,SZSE,CNY,L,20120613,,S
1718,300327.SZ,300327,中颖电子,上海,半导体,中颖电子股份有限公司,Sino Wealth Electronic Ltd.,创业板,SZSE,CNY,L,20120613,,N
1719,300328.SZ,300328,宜安科技,广东,铝,东莞宜安科技股份有限公司,"Dongguan Eontec Co., Ltd.",创业板,SZSE,CNY,L,20120619,,N
1720,300329.SZ,300329,海伦钢琴,浙江,文教休闲,海伦钢琴股份有限公司,"Hailun Piano Co.,Ltd.",创业板,SZSE,CNY,L,20120619,,N
1721,300330.SZ,300330,华虹计通,上海,软件服务,上海华虹计通智能系统股份有限公司,"Shanghai Huahong Jitong Smart System Co.,Ltd",创业板,SZSE,CNY,L,20120619,,N
1722,300331.SZ,300331,苏大维格,江苏,元器件,苏州苏大维格科技集团股份有限公司,"SVG Group Co. ,Ltd",创业板,SZSE,CNY,L,20120628,,N
1723,300332.SZ,300332,天壕环境,北京,环境保护,天壕环境股份有限公司,Top Resource Conservation & Environment Corp.,创业板,SZSE,CNY,L,20120628,,N
1724,300333.SZ,300333,兆日科技,深圳,元器件,深圳兆日科技股份有限公司,"Sinosun Technology Co.,Ltd.",创业板,SZSE,CNY,L,20120628,,N
1725,300334.SZ,300334,津膜科技,天津,专用机械,天津膜天膜科技股份有限公司,"Tianjin Motimo Membrane Technology Co.,Ltd.",创业板,SZSE,CNY,L,20120705,,N
1726,300335.SZ,300335,迪森股份,广东,供气供热,广州迪森热能技术股份有限公司,"Guangzhou Devotion Thermal Technology Co., Ltd.",创业板,SZSE,CNY,L,20120710,,N
